,Returns,Volatility,AFC.L Weight,CWR.L Weight,GOOD.L Weight,GRP.L Weight,ITM.L Weight
3985,0.03450732511556917,0.17050303896881672,0.19927243774274986,0.37153880089834146,0.199325028948096,0.03554945130842347,0.19431428110238927
3986,0.03769035382748836,0.2201303445978441,0.4253724047862633,0.13380260165479246,0.2794503595979021,0.11776748672105024,0.04360714723999199
3987,0.038615984188712246,0.19777688048602005,0.2961343309440453,0.2859056370885594,0.05740005266777649,0.13880419331455968,0.22175578598505913
3988,0.02993586606873375,0.1431943837826441,0.14556592607553503,0.22274992330074733,0.17575300352850617,0.19497565515028223,0.26095549194492923
3989,0.029058294232595164,0.14947681076287522,0.20949338106258913,0.14831415894702044,0.4071725295073112,0.08890242233275972,0.14611750815031943
3990,0.03378648408000589,0.1716041080892415,0.22299104495928146,0.08951602645679191,0.28744264842818923,0.07753246271048689,0.32251781744525054
3991,0.02406278906578293,0.11342537912247301,0.08105217571470005,0.14877032366078077,0.242392350491579,0.2842957344843245,0.24348941564861545
3992,0.021204772559501678,0.0998331092939547,0.08419232480886461,0.2655691662924756,0.24890094681848307,0.3363896033377147,0.06494795874246191
3993,0.028852006978249797,0.14294760706377715,0.2023788274263352,0.04857170782685447,0.2089338599031901,0.2940256230804818,0.24608998176313845
3994,0.030883999409987064,0.16195315127691226,0.27629338751885074,0.23504829089444965,0.2663139127796442,0.1886618930557295,0.03368251575132591
3995,0.03934117708299943,0.19968482949072924,0.2724603679255062,0.27670692915877704,0.0752376907179962,0.08376539195157605,0.2918296202461444
3996,0.032072233175800324,0.163104035409303,0.23032790423830374,0.44466299035518647,0.24010344346331833,0.07915252178288748,0.005753140160304082
3997,0.03199478181717143,0.16236508004610495,0.21824876490630982,0.05448377467479974,0.2889101172122919,0.13731221465464755,0.30104512855195104
3998,0.029397719362843494,0.1383825046409566,0.164879114912988,0.28143396107822627,0.04133813757290229,0.33074447800742457,0.18160430842845884
3999,0.03613795314362109,0.18412702192805364,0.2827648045624144,0.21416194197804173,0.01663107542923084,0.26056977770747436,0.2258724003228387
4000,0.023747226127237092,0.11245448649923341,0.10573001517243064,0.2987289123143498,0.24205532303169539,0.27256250960052963,0.08092323988099458
4001,0.037243845045164106,0.20527289186922146,0.35565165428341183,0.18557861392828084,0.34141239228092113,0.004716453981665723,0.11264088552572037
4002,0.031188465618572983,0.1499384706502719,0.1402683750424563,0.1886508952866,0.09762886600335734,0.23124117065076025,0.34221069301682616
4003,0.027967173388050492,0.13694963954301678,0.13170512029165038,0.2255825457407779,0.3356085980044249,0.10097363197605175,0.206130103987095
4004,0.04004022077601016,0.21394768472333187,0.3439956364686379,0.18773736370076002,0.22677964277372753,0.010636318409996296,0.23085103864687825
4005,0.030183580148363684,0.1452462985096906,0.16253697287956934,0.17388898257920876,0.17553457898759012,0.21510919295736983,0.272930272596262
4006,0.024452890599851444,0.11500961010397197,0.13651408395766274,0.3001559945608693,0.19622947580376388,0.3164851024788157,0.0506153431988885
4007,0.025259661816314796,0.12562344981586457,0.021146573380915436,0.2372649023287879,0.1977943921183268,0.21338274949942743,0.33041138267254244
4008,0.030211669246279157,0.14788132131803208,0.18587644844019027,0.13743554586241816,0.2322907900275709,0.19296677817927244,0.2514304374905482
4009,0.026468260806025046,0.123161094700818,0.12614025053782082,0.14802031624405462,0.1209933977128899,0.35555821375605323,0.2492878217491814
4010,0.02574387743979316,0.1313308869450681,0.05405526993057265,0.3674534128435098,0.3445642302965303,0.05817755148258856,0.17574953544679864
4011,0.03254311438124311,0.1610809068322305,0.22898689223405327,0.15832380554815223,0.09030161813522766,0.27718736553237205,0.24520031855019475
4012,0.027716793165586916,0.1300623117412046,0.1691906941645286,0.17311483399880126,0.013247711933397662,0.4413760629233844,0.2030706969798881
4013,0.027221005435944374,0.13143961796816087,0.14632851165913288,0.10300715458780844,0.2710206738569326,0.22778479139838093,0.2518588684977451
4014,0.021874027545720418,0.10955779843183937,0.17159301576968927,0.014539778573565896,0.30721225948869124,0.40560672380406027,0.10104822236399343
4015,0.018658656061627112,0.09479089635383506,0.03485214742762444,0.2875078349607167,0.30852824893068814,0.3151049918715179,0.05400677680945279
4016,0.027338792059192964,0.13069140363255077,0.08090033046592245,0.21525053878460879,0.1860453615205903,0.21492036640218612,0.3028834028266923
4017,0.039464107895712836,0.2031508435381343,0.3105823668545062,0.32691221501328194,0.0018001657223395413,0.16260228662548107,0.19810296578439113
4018,0.03565133885446849,0.18466779893167412,0.29796223860045845,0.20189267991227258,0.14227062536641744,0.17944708703021534,0.1784273690906362
4019,0.037453562029656905,0.20422470161695525,0.3484100148633452,0.04224833816852843,0.18122453116557954,0.17520677921437178,0.25291033658817513
4020,0.032164744133724235,0.16223393250508217,0.2600203119660938,0.2807313188747109,0.13503086772895959,0.2401327806698917,0.08408472076034401
4021,0.025568082951261336,0.12267005734500941,0.057894634236221806,0.15979844840969334,0.18519305131944783,0.2668805802645808,0.33023328577005623
4022,0.03507274722078656,0.1717022813553607,0.19878009145244768,0.303581443323576,0.0905147949253173,0.13373221604898744,0.2733914542496716
4023,0.026373319027023827,0.12343250150407413,0.10721218300150358,0.17053856412688156,0.16618848350242948,0.296400807379556,0.2596599619896293
4024,0.038262895797707065,0.19029502460949832,0.2359782122744615,0.4339856245411582,0.01617009444872287,0.0957386097511226,0.21812745898453487
4025,0.01955197772798789,0.09604338046175602,0.005756566128820317,0.2937919602233497,0.16551505704555294,0.3894845726809696,0.14545184392130733
4026,0.02909944991902031,0.1433582171610994,0.21277903600372425,0.2360210083910362,0.2114290950701418,0.24025246932481353,0.09951839121028414
4027,0.042787858189820144,0.22093888998200314,0.30383540511834245,0.28397007257088885,0.06960636594250848,0.006313740450091442,0.33627441591816876
4028,0.04309000508075147,0.2410125059955545,0.4060170595025175,0.012369335494870702,0.1358344216402837,0.09763655150916994,0.3481426318531582
4029,0.03771565443808788,0.19431450307177126,0.29718567464389284,0.2327665642291101,0.11908814929335278,0.12727243213379952,0.22368717969984486
4030,0.028418574715913917,0.14366162538637536,0.24897757388166375,0.22333491861446605,0.14330764411763985,0.3551226955651837,0.02925716782104645
4031,0.03460708060988876,0.17764098643779846,0.25971368016075425,0.10007639015842704,0.2257814180803938,0.13433729367792557,0.2800912179224993
4032,0.024514879893699885,0.11627712338051542,0.08549170095239562,0.2778298643035978,0.24026163239195675,0.23980034736891923,0.15661645498313065
4033,0.03849418240969844,0.20123169111500566,0.3179383052693214,0.19111608657430043,0.10408113227969319,0.14532145424142842,0.2415430216352566
4034,0.02473316517503743,0.11726770098380136,0.04410671234420133,0.3775852821111066,0.018465678968541347,0.36896998125078856,0.19087234532536215
4035,0.03357926871729604,0.1729669243968819,0.27793042612754537,0.2075741869553556,0.20959738668962735,0.16524932094587652,0.13964867928159513
4036,0.021363650778473554,0.10555936847997358,0.03838152764186237,0.3722595870974929,0.22247414811834998,0.28769179384675075,0.07919294329554394
4037,0.03587875745882098,0.1828430799390923,0.24968977501369286,0.2208322271123982,0.27827555716757874,0.006399245394588663,0.2448031953117417
4038,0.015119850200945587,0.08264508873517903,0.029143683231070847,0.20102552096885823,0.36943616432503995,0.3893052189798892,0.011089412495141796
4039,0.02680008298638275,0.13051581049187674,0.06539851476201701,0.286652682820318,0.24315757661259693,0.14793383630752815,0.2568573894975399
4040,0.02257208376503308,0.10642562306591186,0.05798520762056587,0.2946242774325887,0.19694612927493807,0.31100807229625543,0.13943631337565177
4041,0.026041005786437973,0.1294572325711431,0.05894943442152414,0.17684520970076428,0.3306334423023277,0.11878178510508466,0.31479012847029925
4042,0.036640614957998044,0.18501077472904667,0.24995636645492766,0.1798588075995454,0.13059570670274528,0.1262496642557216,0.31333945498705995
4043,0.03663822725425779,0.20233803034764314,0.34763492468217283,0.008013531965184874,0.27275496010017164,0.12767481504433079,0.2439217682081398
4044,0.029319037014491484,0.16360559139696904,0.27554952732153865,0.181905826080599,0.4803096100230021,0.060374412597127516,0.0018606239777327611
4045,0.03660973240971999,0.18861755111194833,0.2899488271498205,0.15175556211945085,0.050948463710961574,0.2387985383916609,0.26854860862810603
4046,0.0231287989379166,0.1272810448300037,0.014762202030537665,0.47366038964474594,0.347712934042696,0.07400518380323914,0.08985929047878136
4047,0.03631056832153612,0.19296289366505942,0.31657788948901844,0.09451536596414886,0.20211326559085804,0.15109566165033286,0.23569781730564193
4048,0.03809172336944423,0.19699540183302225,0.31022001241963876,0.2475716150172287,0.03305162246190552,0.19890724709143426,0.21024950300979267
4049,0.02922980460599677,0.14479423220049956,0.16775752993212648,0.12515112566885592,0.33678027385102083,0.11866972724806676,0.25164134329993
4050,0.02798357158163021,0.13562675664048437,0.17203778774830208,0.213557066864412,0.2598523411942074,0.20437885702606243,0.1501739471670162
4051,0.03004281560986129,0.15236444383531417,0.03400612874585381,0.38975083896029455,0.16575207013552762,0.06252771549966409,0.34796324665865985
4052,0.032914810308385466,0.16717689052507442,0.24449335649709886,0.1590466698456534,0.26153490000384094,0.12561637593373468,0.20930869771967214
4053,0.025006788910833043,0.11830215824465656,0.04373924321959915,0.28458529932773396,0.04842361087801931,0.35956237873939934,0.2636894678352483
4054,0.02796779282607727,0.14593253553762736,0.2568597836938679,0.11531482222483543,0.2514125896988935,0.3093253339897435,0.06708747039265979
4055,0.04065623868942898,0.211115027660764,0.2665912170609392,0.08086544740814239,0.11094136324466766,0.061438065808010346,0.48016390647824037
4056,0.036263862352341907,0.19568574003207323,0.326544973877729,0.10571439788068178,0.29517857382302454,0.07461232155375153,0.19794973286481335
4057,0.027245953579541793,0.13141003386979463,0.0815569795859077,0.2703923268845689,0.2362614144647836,0.15813120421114255,0.25365807485359737
4058,0.026261003908436026,0.12504739017630087,0.170873599737592,0.3637507267623147,0.11948630559399792,0.3395522314011169,0.006337136504978617
4059,0.020096484627609573,0.10727770918586566,0.010984900991710856,0.061337842858552975,0.4220855007995851,0.21335538826833017,0.2922363670818208
4060,0.03749480819807995,0.20511858213939718,0.34274043002288945,0.0006253816230616431,0.22303431191726028,0.14367498699055106,0.2899248894462376
4061,0.04523722588532837,0.26573497137252033,0.5085359183498183,0.17271277282439423,0.04565178921328809,0.15098003486281,0.12211948474968952
4062,0.035433471496928035,0.17490293452947772,0.23117741596151517,0.30349966238599857,0.04645285538242862,0.18844692701901222,0.2304231392510454
